ext data,47596710,0,0,0,0,118,99
ext data,47596720,0,0,0,0,119,90
ext data,47596730,0,0,0,0,118,110
ext data,47596740,0,0,0,0,112,126
ext data,47596750,0,0,0,0,107,141
ext data,47596760,0,0,0,0,106,151
ext data,47596770,0,0,0,0,104,159
ext data,47596780,0,0,0,0,107,160
ext data,47596790,0,0,0,0,106,139
ext data,47596800,0,0,0,0,104,147
ext data,47596810,0,0,0,0,91,150
ext data,47596820,0,0,0,0,82,166
ext data,47596830,0,0,0,0,83,180
ext data,47596840,0,0,0,0,83,159
ext data,47596850,0,0,0,0,92,150
ext data,47596860,0,0,0,0,100,131
ext data,47596870,0,0,0,0,103,114
ext data,47596880,0,0,0,0,107,97
ext data,47596890,0,0,0,0,115,85
ext data,47596900,0,0,0,0,116,75
ext data,47596910,0,0,0,0,114,65
ext data,47596920,0,0,0,0,116,55
ext data,47596930,0,0,0,0,115,47
ext data,47596940,0,0,0,0,108,39
ext data,47596950,0,0,0,0,100,32
ext data,47596960,0,0,0,0,94,25
ext data,47596970,0,0,0,0,94,20
ext data,47596980,0,0,0,0,92,16
ext data,47596990,0,0,0,0,90,13
ext data,47597000,0,0,0,0,89,12
ext data,47597010,0,0,0,0,88,9
ext data,47597020,0,0,0,0,88,8
ext data,47597030,0,0,0,0,95,7
ext data,47597040,0,0,0,0,98,10
ext data,47597050,0,0,0,0,96,14
ext data,47597060,0,0,0,0,95,17
ext data,47597070,0,0,0,0,94,18
ext data,47597080,0,0,0,0,91,18
ext data,47597090,0,0,0,0,82,18
ext data,47597100,0,0,0,0,77,20
ext data,47597110,0,0,0,0,79,22
ext data,47597120,0,0,0,0,85,21
ext data,47597130,0,0,0,0,94,20
ext data,47597140,0,0,0,0,99,21
ext data,47597150,0,0,0,0,100,22
ext data,47597160,0,0,0,0,103,25
ext data,47597170,0,0,0,0,111,28
ext data,47597180,0,0,0,0,116,32
ext data,47597190,0,0,0,0,114,36
ext data,47597200,0,0,0,0,116,32
ext data,47597210,0,0,0,0,119,25
ext data,47597220,0,0,0,0,119,21
ext data,47597230,0,0,0,0,121,17
ext data,47597240,0,0,0,0,126,15
ext data,47597250,0,0,0,0,135,13
ext data,47597260,0,0,0,0,144,11
ext data,47597270,0,0,0,0,149,11
ext data,47597280,0,0,0,0,155,10
ext data,47597290,0,0,0,0,158,10
ext data,47597300,0,0,0,0,160,10
ext data,47597310,0,0,0,0,164,10
ext data,47597320,0,0,0,0,165,10
ext data,47597330,0,0,0,0,163,9
ext data,47597340,0,0,0,0,155,11
ext data,47597350,0,0,0,0,154,13
ext data,47597360,0,0,0,0,158,11
ext data,47597370,0,0,0,0,163,10
ext data,47597380,0,0,0,0,170,8
ext data,47597390,0,0,0,0,174,7
ext data,47597400,0,0,0,0,178,6
ext data,47597410,0,0,0,0,182,5
ext data,47597420,0,0,0,0,180,5
ext data,47597430,0,0,0,0,180,4
ext data,47597440,0,0,0,0,177,5
ext data,47597450,0,0,0,0,174,4
ext data,47597460,0,0,0,0,173,3
ext data,47597470,0,0,0,0,171,4
ext data,47597480,0,0,0,0,171,3
ext data,47597490,0,0,0,0,170,3
ext data,47597500,0,0,0,0,168,3
ext data,47597510,0,0,0,0,167,2
ext data,47597520,0,0,0,0,166,3
ext data,47597530,0,0,0,0,170,2
ext data,47597540,0,0,0,0,170,3
ext data,47597550,0,0,0,0,169,3
ext data,47597560,0,0,0,0,168,4
ext data,47597570,0,0,0,0,165,5
ext data,47597580,0,0,0,0,162,6
ext data,47597590,0,0,0,0,160,6
ext data,47597600,0,0,0,0,160,6
ext data,47597610,0,0,0,0,156,4
ext data,47597620,0,0,0,0,150,4
ext data,47597630,0,0,0,0,147,3
ext data,47597640,0,0,0,0,147,3
ext data,47597650,0,0,0,0,145,3
ext data,47597660,0,0,0,0,146,2
ext data,47597670,0,0,0,0,155,2
ext data,47597680,0,0,0,0,164,2
ext data,47597690,0,0,0,0,178,2
ext data,47597700,0,0,0,0,185,2
ext data,47597710,0,0,0,0,191,2
ext data,47597720,0,0,0,0,195,4
ext data,47597730,0,0,0,0,194,4
ext data,47597740,0,0,0,0,191,5
ext data,47597750,0,0,0,0,191,6
ext data,47597760,0,0,0,0,192,7
ext data,47597770,0,0,0,0,184,9
ext data,47597780,0,0,0,0,171,8
ext data,47597790,0,0,0,0,161,7
ext data,47597800,0,0,0,0,159,6
ext data,47597810,0,0,0,0,163,4
ext data,47597820,0,0,0,0,164,4
ext data,47597830,0,0,0,0,170,3
ext data,47597840,0,0,0,0,171,3
ext data,47597850,0,0,0,0,169,3
ext data,47597860,0,0,0,0,162,2
ext data,47597870,0,0,0,0,162,2
ext data,47597880,0,0,0,0,166,4
ext data,47597890,0,0,0,0,163,10
ext data,47597900,0,0,0,0,161,17
ext data,47597910,0,0,0,0,162,23
ext data,47597920,0,0,0,0,162,28
ext data,47597930,0,0,0,0,164,30
ext data,47597940,0,0,0,0,163,32
ext data,47597950,0,0,0,0,161,34
ext data,47597960,0,0,0,0,159,33
ext data,47597970,0,0,0,0,156,26
ext data,47597980,0,0,0,0,157,21
ext data,47597990,0,0,0,0,156,17
ext data,47598000,0,0,0,0,155,14
ext data,47598010,0,0,0,0,157,12
ext data,47598020,0,0,0,0,160,12
ext data,47598030,0,0,0,0,163,12
ext data,47598040,0,0,0,0,165,10
ext data,47598050,0,0,0,0,166,8
ext data,47598060,0,0,0,0,169,7
ext data,47598070,0,0,0,0,168,7
ext data,47598080,0,0,0,0,170,6
ext data,47598090,0,0,0,0,171,7
ext data,47598100,0,0,0,0,172,8
ext data,47598110,0,0,0,0,175,8
ext data,47598120,0,0,0,0,179,7
ext data,47598130,0,0,0,0,186,6
ext data,47598140,0,0,0,0,187,5
ext data,47598150,0,0,0,0,189,5
ext data,47598160,0,0,0,0,194,5
ext data,47598170,0,0,0,0,192,5
ext data,47598180,0,0,0,0,193,4
ext data,47598190,0,0,0,0,191,4
ext data,47598200,0,0,0,0,188,4
ext data,47598210,0,0,0,0,187,4
ext data,47598220,0,0,0,0,185,4
ext data,47598230,0,0,0,0,183,4
ext data,47598240,0,0,0,0,180,4
ext data,47598250,0,0,0,0,178,7
ext data,47598260,0,0,0,0,178,10
ext data,47598270,0,0,0,0,177,12
ext data,47598280,0,0,0,0,177,15
ext data,47598290,0,0,0,0,174,17
ext data,47598300,0,0,0,0,172,18
ext data,47598310,0,0,0,0,169,21
ext data,47598320,0,0,0,0,165,23
ext data,47598330,0,0,0,0,168,23
ext data,47598340,0,0,0,0,173,26
ext data,47598350,0,0,0,0,178,28
ext data,47598360,0,0,0,0,180,29
ext data,47598370,0,0,0,0,181,30
ext data,47598380,0,0,0,0,187,30
ext data,47598390,0,0,0,0,189,30
ext data,47598400,0,0,0,0,192,30
ext data,47598410,0,0,0,0,194,31
ext data,47598420,0,0,0,0,197,32
ext data,47598430,0,0,0,0,196,32
ext data,47598440,0,0,0,0,196,31
ext data,47598450,0,0,0,0,199,30
ext data,47598460,0,0,0,0,205,29
ext data,47598470,0,0,0,0,206,29
ext data,47598480,0,0,0,0,210,28
ext data,47598490,0,0,0,0,208,27
ext data,47598500,0,0,0,0,202,26
ext data,47598510,0,0,0,0,201,25
ext data,47598520,0,0,0,0,196,25
ext data,47598530,0,0,0,0,188,24
ext data,47598540,0,0,0,0,185,23
ext data,47598550,0,0,0,0,187,22
ext data,47598560,0,0,0,0,186,22
ext data,47598570,0,0,0,0,182,23
ext data,47598580,0,0,0,0,179,24
ext data,47598590,0,0,0,0,173,24
ext data,47598600,0,0,0,0,167,25
ext data,47598610,0,0,0,0,162,24
ext data,47598620,0,0,0,0,157,24
ext data,47598630,0,0,0,0,156,31
ext data,47598640,0,0,0,0,158,39
ext data,47598650,0,0,0,0,164,46
ext data,47598660,0,0,0,0,174,54
ext data,47598670,0,0,0,0,177,59
ext data,47598680,0,0,0,0,182,64
ext data,47598690,0,0,0,0,181,68
ext data,47598700,0,0,0,0,182,72
ext data,47598710,0,0,0,0,184,74
ext data,47598720,0,0,0,0,185,77
ext data,47598730,0,0,0,0,186,78
ext data,47598740,0,0,0,0,187,78
ext data,47598750,0,0,0,0,189,77
ext data,47598760,0,0,0,0,190,74
ext data,47598770,0,0,0,0,186,73
ext data,47598780,0,0,0,0,185,68
ext data,47598790,0,0,0,0,184,64
ext data,47598800,0,0,0,0,183,60
ext data,47598810,0,0,0,0,184,57
ext data,47598820,0,0,0,0,183,56
ext data,47598830,0,0,0,0,186,55
ext data,47598840,0,0,0,0,188,56
ext data,47598850,0,0,0,0,194,56
ext data,47598860,0,0,0,0,193,52
ext data,47598870,0,0,0,0,190,49
ext data,47598880,0,0,0,0,192,48
ext data,47598890,0,0,0,0,192,56
ext data,47598900,0,0,0,0,197,60
ext data,47598910,0,0,0,0,202,64
ext data,47598920,0,0,0,0,203,65
ext data,47598930,0,0,0,0,202,60
ext data,47598940,0,0,0,0,203,56
ext data,47598950,0,0,0,0,213,54
ext data,47598960,0,0,0,0,220,45
ext data,47598970,0,0,0,0,223,39
ext data,47598980,0,0,0,0,228,35
ext data,47598990,0,0,0,0,231,34
ext data,47599000,0,0,0,0,232,33
ext data,47599010,0,0,0,0,230,32
ext data,47599020,0,0,0,0,225,34
ext data,47599030,0,0,0,0,218,34
ext data,47599040,0,0,0,0,210,32
ext data,47599050,0,0,0,0,205,33
ext data,47599060,0,0,0,0,205,32
ext data,47599070,0,0,0,0,205,29
ext data,47599080,0,0,0,0,205,25
ext data,47599090,0,0,0,0,200,25
ext data,47599100,0,0,0,0,196,24
ext data,47599110,0,0,0,0,196,21
ext data,47599120,0,0,0,0,193,25
ext data,47599130,0,0,0,0,192,24
ext data,47599140,0,0,0,0,188,22
ext data,47599150,0,0,0,0,187,20
ext data,47599160,0,0,0,0,187,19
ext data,47599170,0,0,0,0,184,18
ext data,47599180,0,0,0,0,185,20
ext data,47599190,0,0,0,0,180,23
ext data,47599200,0,0,0,0,174,26
ext data,47599210,0,0,0,0,170,32
ext data,47599220,0,0,0,0,163,40
ext data,47599230,0,0,0,0,165,41
ext data,47599240,0,0,0,0,160,42
ext data,47599250,0,0,0,0,151,38
ext data,47599260,0,0,0,0,144,33
ext data,47599270,0,0,0,0,140,30
ext data,47599280,0,0,0,0,131,23
ext data,47599290,0,0,0,0,129,20
ext data,47599300,0,0,0,0,130,21
ext data,47599310,0,0,0,0,128,23
ext data,47599320,0,0,0,0,135,24
ext data,47599330,0,0,0,0,133,24
ext data,47599340,0,0,0,0,136,25
ext data,47599350,0,0,0,0,136,25
ext data,47599360,0,0,0,0,148,23
ext data,47599370,0,0,0,0,159,26
ext data,47599380,0,0,0,0,183,35
ext data,47599390,0,0,0,0,186,36
ext data,47599400,0,0,0,0,174,32
ext data,47599410,0,0,0,0,163,29
ext data,47599420,0,0,0,0,154,23
ext data,47599430,0,0,0,0,150,22
ext data,47599440,0,0,0,0,139,24
ext data,47599450,0,0,0,0,135,26
ext data,47599460,0,0,0,0,132,128
ext data,47599470,0,0,0,0,141,172
ext data,47599480,0,0,0,0,145,198
ext data,47599490,0,0,0,0,148,252
ext data,47599500,0,0,0,0,151,306
ext data,47599510,0,0,0,0,151,344
ext data,47599520,0,0,0,0,146,365
ext data,47599530,0,0,0,0,150,416
ext data,47599540,0,0,0,0,150,462
ext data,47599550,0,0,0,0,144,479
ext data,47599560,0,0,0,0,140,488
ext data,47599570,0,0,0,0,130,485
ext data,47599580,0,0,0,0,129,466
ext data,47599590,0,0,0,0,131,462
ext data,47599600,0,0,0,0,131,431
ext data,47599610,0,0,0,0,138,397
ext data,47599620,0,0,0,0,136,385
ext data,47599630,0,0,0,0,139,384
ext data,47599640,0,0,0,0,145,402
ext data,47599650,0,0,0,0,182,414
ext data,47599660,0,0,0,0,228,430
ext data,47599670,0,0,0,0,258,457
ext data,47599680,0,0,0,0,302,452
ext data,47599690,0,0,0,0,309,459
ext data,47599700,0,0,0,0,333,440
ext data,47599710,0,0,0,0,338,431
ext data,47599720,0,0,0,0,401,474
ext data,47599730,0,0,0,0,452,536
ext data,47599740,0,0,0,0,456,512
ext data,47599750,0,0,0,0,447,504
ext data,47599760,0,0,0,0,468,516
ext data,47599770,0,0,0,0,484,496
ext data,47599780,0,0,0,0,508,475
ext data,47599790,0,0,0,0,543,518
ext data,47599800,0,0,0,0,563,549
ext data,47599810,0,0,0,0,567,550
ext data,47599820,0,0,0,0,554,536
ext data,47599830,0,0,0,0,560,478
ext data,47599840,0,0,0,0,566,455
ext data,47599850,0,0,0,0,568,436
ext data,47599860,0,0,0,0,592,489
ext data,47599870,0,0,0,0,581,563
ext data,47599880,0,0,0,0,569,672
ext data,47599890,0,0,0,0,563,743
ext data,47599900,0,0,0,0,568,753
ext data,47599910,0,0,0,0,570,663
ext data,47599920,0,0,0,0,570,587
ext data,47599930,0,0,0,0,553,511
ext data,47599940,0,0,0,0,534,460
ext data,47599950,0,0,0,0,547,478
ext data,47599960,0,0,0,0,567,438
ext data,47599970,0,0,0,0,550,414
ext data,47599980,0,0,0,0,549,406
ext data,47599990,0,0,0,0,548,391
ext data,47600000,0,0,0,0,549,367
ext data,47600010,0,0,0,0,541,354
ext data,47600020,0,0,0,0,541,436
ext data,47600030,0,0,0,0,540,533
ext data,47600040,0,0,0,0,539,563
ext data,47600050,0,0,0,0,538,612
ext data,47600060,0,0,0,0,531,669
ext data,47600070,0,0,0,0,530,633
ext data,47600080,0,0,0,0,540,583
ext data,47600090,0,0,0,0,543,625
ext data,47600100,0,0,0,0,566,706
ext data,47600110,0,0,0,0,569,762
ext data,47600120,0,0,0,0,581,813
ext data,47600130,0,0,0,0,595,859
ext data,47600140,0,0,0,0,596,827
ext data,47600150,0,0,0,0,608,845
ext data,47600160,0,0,0,0,625,877
ext data,47600170,0,0,0,0,623,920
ext data,47600180,0,0,0,0,600,1000
ext data,47600190,0,0,0,0,580,1058
ext data,47600200,0,0,0,0,603,1096
ext data,47600210,0,0,0,0,600,1119
ext data,47600220,0,0,0,0,608,1102
ext data,47600230,0,0,0,0,602,1099
ext data,47600240,0,0,0,0,595,1177
ext data,47600250,0,0,0,0,592,1165
ext data,47600260,0,0,0,0,601,1200
ext data,47600270,0,0,0,0,611,1219
ext data,47600280,0,0,0,0,632,1222
ext data,47600290,0,0,0,0,657,1245
ext data,47600300,0,0,0,0,712,1255
ext data,47600310,0,0,0,0,738,1278
ext data,47600320,0,0,0,0,769,1284
ext data,47600330,0,0,0,0,830,1274
ext data,47600340,0,0,0,0,849,1322
ext data,47600350,0,0,0,0,867,1368
ext data,47600360,0,0,0,0,844,1406
ext data,47600370,0,0,0,0,844,1422
ext data,47600380,0,0,0,0,845,1438
ext data,47600390,0,0,0,0,884,1453
ext data,47600400,0,0,0,0,910,1491
ext data,47600410,0,0,0,0,937,1527
ext data,47600420,0,0,0,0,946,1569
ext data,47600430,0,0,0,0,928,1588
ext data,47600440,0,0,0,0,959,1626
ext data,47600450,0,0,0,0,982,1643
ext data,47600460,0,0,0,0,1063,1669
ext data,47600470,0,0,0,0,1092,1697
ext data,47600480,0,0,0,0,1115,1718
ext data,47600490,0,0,0,0,1131,1729
ext data,47600500,0,0,0,0,1148,1721
ext data,47600510,0,0,0,0,1171,1739
ext data,47600520,0,0,0,0,1193,1756
ext data,47600530,0,0,0,0,1228,1744
ext data,47600540,0,0,0,0,1291,1750
ext data,47600550,0,0,0,0,1366,1738
ext data,47600560,0,0,0,0,1434,1756
ext data,47600570,0,0,0,0,1495,1790
ext data,47600580,0,0,0,0,1500,1807
ext data,47600590,0,0,0,0,1518,1807
ext data,47600600,0,0,0,0,1543,1814
ext data,47600610,0,0,0,0,1541,1817
ext data,47600620,0,0,0,0,1564,1816
ext data,47600630,0,0,0,0,1567,1820
ext data,47600640,0,0,0,0,1577,1818
ext data,47600650,0,0,0,0,1581,1817
ext data,47600660,0,0,0,0,1596,1808
ext data,47600670,0,0,0,0,1589,1786
ext data,47600680,0,0,0,0,1594,1794
ext data,47600690,0,0,0,0,1610,1765
ext data,47600700,0,0,0,0,1587,1764
ext data,47600710,0,0,0,0,1579,1784
ext data,47600720,0,0,0,0,1596,1784
ext data,47600730,0,0,0,0,1612,1779
ext data,47600740,0,0,0,0,1621,1763
ext data,47600750,0,0,0,0,1605,1759
ext data,47600760,0,0,0,0,1577,1750
ext data,47600770,0,0,0,0,1586,1757
ext data,47600780,0,0,0,0,1601,1767
ext data,47600790,0,0,0,0,1594,1796
ext data,47600800,0,0,0,0,1582,1809
ext data,47600810,0,0,0,0,1583,1793
ext data,47600820,0,0,0,0,1570,1789
ext data,47600830,0,0,0,0,1561,1757
ext data,47600840,0,0,0,0,1548,1729
ext data,47600850,0,0,0,0,1537,1723
ext data,47600860,0,0,0,0,1529,1713
ext data,47600870,0,0,0,0,1552,1708
ext data,47600880,0,0,0,0,1564,1688
ext data,47600890,0,0,0,0,1540,1667
ext data,47600900,0,0,0,0,1528,1650
ext data,47600910,0,0,0,0,1505,1629
ext data,47600920,0,0,0,0,1460,1601
ext data,47600930,0,0,0,0,1452,1571
ext data,47600940,0,0,0,0,1413,1548
ext data,47600950,0,0,0,0,1379,1552
ext data,47600960,0,0,0,0,1358,1543
ext data,47600970,0,0,0,0,1340,1521
ext data,47600980,0,0,0,0,1330,1507
ext data,47600990,0,0,0,0,1330,1497
ext data,47601000,0,0,0,0,1316,1450
ext data,47601010,0,0,0,0,1321,1421
ext data,47601020,0,0,0,0,1302,1405
ext data,47601030,0,0,0,0,1268,1402
ext data,47601040,0,0,0,0,1231,1372
ext data,47601050,0,0,0,0,1249,1345
ext data,47601060,0,0,0,0,1266,1330
ext data,47601070,0,0,0,0,1276,1319
ext data,47601080,0,0,0,0,1271,1343
ext data,47601090,0,0,0,0,1262,1357
ext data,47601100,0,0,0,0,1278,1365
ext data,47601110,0,0,0,0,1299,1371
ext data,47601120,0,0,0,0,1287,1363
ext data,47601130,0,0,0,0,1253,1357
ext data,47601140,0,0,0,0,1193,1343
ext data,47601150,0,0,0,0,1151,1331
ext data,47601160,0,0,0,0,1134,1318
ext data,47601170,0,0,0,0,1101,1301
ext data,47601180,0,0,0,0,1073,1298
ext data,47601190,0,0,0,0,1079,1305
ext data,47601200,0,0,0,0,1081,1299
ext data,47601210,0,0,0,0,1054,1300
ext data,47601220,0,0,0,0,1034,1290
ext data,47601230,0,0,0,0,1029,1257
ext data,47601240,0,0,0,0,1043,1213
ext data,47601250,0,0,0,0,1051,1172
ext data,47601260,0,0,0,0,1079,1152
ext data,47601270,0,0,0,0,1099,1148
ext data,47601280,0,0,0,0,1130,1140
ext data,47601290,0,0,0,0,1186,1154
ext data,47601300,0,0,0,0,1205,1148
ext data,47601310,0,0,0,0,1212,1129
ext data,47601320,0,0,0,0,1198,1136
ext data,47601330,0,0,0,0,1171,1131
ext data,47601340,0,0,0,0,1154,1130
ext data,47601350,0,0,0,0,1154,1123
ext data,47601360,0,0,0,0,1137,1091
ext data,47601370,0,0,0,0,1128,1050
ext data,47601380,0,0,0,0,1122,1023
ext data,47601390,0,0,0,0,1132,977
ext data,47601400,0,0,0,0,1128,962
ext data,47601410,0,0,0,0,1102,933
ext data,47601420,0,0,0,0,1083,889
ext data,47601430,0,0,0,0,1078,877
ext data,47601440,0,0,0,0,1068,871
ext data,47601450,0,0,0,0,1112,848
ext data,47601460,0,0,0,0,1132,806
ext data,47601470,0,0,0,0,1129,783
ext data,47601480,0,0,0,0,1152,773
ext data,47601490,0,0,0,0,1186,732
ext data,47601500,0,0,0,0,1180,700
ext data,47601510,0,0,0,0,1120,660
ext data,47601520,0,0,0,0,1081,626
ext data,47601530,0,0,0,0,1061,589
ext data,47601540,0,0,0,0,1007,573
ext data,47601550,0,0,0,0,939,544
ext data,47601560,0,0,0,0,913,520
ext data,47601570,0,0,0,0,894,498
ext data,47601580,0,0,0,0,868,485
ext data,47601590,0,0,0,0,883,458
ext data,47601600,0,0,0,0,865,460
ext data,47601610,0,0,0,0,899,446
ext data,47601620,0,0,0,0,930,468
ext data,47601630,0,0,0,0,946,494
ext data,47601640,0,0,0,0,961,501
ext data,47601650,0,0,0,0,978,508
ext data,47601660,0,0,0,0,989,586
ext data,47601670,0,0,0,0,1059,684
ext data,47601680,0,0,0,0,1125,789
ext data,47601690,0,0,0,0,1236,927
ext data,47601700,0,0,0,0,1353,1118
ext data,47601710,0,0,0,0,1449,1366
ext data,47601720,0,0,0,0,1530,1567
ext data,47601730,0,0,0,0,1580,1704
ext data,47601740,0,0,0,0,1611,1791
ext data,47601750,0,0,0,0,1621,1834
ext data,47601760,0,0,0,0,1638,1861
ext data,47601770,0,0,0,0,1658,1870
ext data,47601780,0,0,0,0,1685,1873
ext data,47601790,0,0,0,0,1705,1880
ext data,47601800,0,0,0,0,1727,1879
ext data,47601810,0,0,0,0,1734,1889
ext data,47601820,0,0,0,0,1731,1882
ext data,47601830,0,0,0,0,1711,1847
ext data,47601840,0,0,0,0,1670,1822
ext data,47601850,0,0,0,0,1636,1795
ext data,47601860,0,0,0,0,1615,1768
ext data,47601870,0,0,0,0,1570,1713
ext data,47601880,0,0,0,0,1532,1694
ext data,47601890,0,0,0,0,1505,1704
ext data,47601900,0,0,0,0,1479,1643
ext data,47601910,0,0,0,0,1456,1550
ext data,47601920,0,0,0,0,1439,1483
ext data,47601930,0,0,0,0,1426,1445
ext data,47601940,0,0,0,0,1406,1440
ext data,47601950,0,0,0,0,1411,1421
ext data,47601960,0,0,0,0,1426,1388
ext data,47601970,0,0,0,0,1428,1371
ext data,47601980,0,0,0,0,1409,1342
ext data,47601990,0,0,0,0,1398,1314
ext data,47602000,0,0,0,0,1395,1269
ext data,47602010,0,0,0,0,1370,1211
ext data,47602020,0,0,0,0,1327,1151
ext data,47602030,0,0,0,0,1299,1111
ext data,47602040,0,0,0,0,1273,1068
ext data,47602050,0,0,0,0,1285,1036
ext data,47602060,0,0,0,0,1307,1016
ext data,47602070,0,0,0,0,1300,1000
ext data,47602080,0,0,0,0,1250,981
ext data,47602090,0,0,0,0,1202,947
ext data,47602100,0,0,0,0,1165,895
ext data,47602110,0,0,0,0,1111,849
ext data,47602120,0,0,0,0,1069,791
ext data,47602130,0,0,0,0,1027,756
ext data,47602140,0,0,0,0,951,732
ext data,47602150,0,0,0,0,920,701
ext data,47602160,0,0,0,0,906,665
ext data,47602170,0,0,0,0,844,612
ext data,47602180,0,0,0,0,814,572
ext data,47602190,0,0,0,0,806,534
ext data,47602200,0,0,0,0,777,491
ext data,47602210,0,0,0,0,753,537
ext data,47602220,0,0,0,0,707,619
ext data,47602230,0,0,0,0,676,564
ext data,47602240,0,0,0,0,644,557
ext data,47602250,0,0,0,0,606,644
ext data,47602260,0,0,0,0,565,592
ext data,47602270,0,0,0,0,533,503
ext data,47602280,0,0,0,0,511,544
ext data,47602290,0,0,0,0,489,608
ext data,47602300,0,0,0,0,471,554
ext data,47602310,0,0,0,0,438,470
ext data,47602320,0,0,0,0,413,373
ext data,47602330,0,0,0,0,383,297
ext data,47602340,0,0,0,0,354,285
ext data,47602350,0,0,0,0,381,377
ext data,47602360,0,0,0,0,410,464
ext data,47602370,0,0,0,0,374,528
ext data,47602380,0,0,0,0,341,565
ext data,47602390,0,0,0,0,325,631
ext data,47602400,0,0,0,0,283,640
ext data,47602410,0,0,0,0,252,643
ext data,47602420,0,0,0,0,237,671
ext data,47602430,0,0,0,0,236,680
ext data,47602440,0,0,0,0,256,728
ext data,47602450,0,0,0,0,286,740
ext data,47602460,0,0,0,0,331,712
ext data,47602470,0,0,0,0,372,702
ext data,47602480,0,0,0,0,408,700
ext data,47602490,0,0,0,0,448,709
ext data,47602500,0,0,0,0,481,678
ext data,47602510,0,0,0,0,460,669
ext data,47602520,0,0,0,0,556,923
ext data,47602530,0,0,0,0,678,1167
ext data,47602540,0,0,0,0,739,1238
ext data,47602550,0,0,0,0,707,1312
ext data,47602560,0,0,0,0,691,1336
ext data,47602570,0,0,0,0,656,1308
ext data,47602580,0,0,0,0,672,1279
ext data,47602590,0,0,0,0,674,1185
ext data,47602600,0,0,0,0,649,1171
ext data,47602610,0,0,0,0,651,1051
ext data,47602620,0,0,0,0,657,955
ext data,47602630,0,0,0,0,636,928
ext data,47602640,0,0,0,0,594,945
ext data,47602650,0,0,0,0,542,917
ext data,47602660,0,0,0,0,496,821
ext data,47602670,0,0,0,0,440,788
ext data,47602680,0,0,0,0,379,937
ext data,47602690,0,0,0,0,341,1011
ext data,47602700,0,0,0,0,355,959
ext data,47602710,0,0,0,0,371,856
ext data,47602720,0,0,0,0,402,810
ext data,47602730,0,0,0,0,422,898
ext data,47602740,0,0,0,0,424,972
ext data,47602750,0,0,0,0,424,946
ext data,47602760,0,0,0,0,390,831
ext data,47602770,0,0,0,0,347,729
ext data,47602780,0,0,0,0,307,716
ext data,47602790,0,0,0,0,289,837
ext data,47602800,0,0,0,0,301,830
ext data,47602810,0,0,0,0,338,802
ext data,47602820,0,0,0,0,393,833
ext data,47602830,0,0,0,0,405,865
ext data,47602840,0,0,0,0,390,856
ext data,47602850,0,0,0,0,356,832
ext data,47602860,0,0,0,0,389,803
ext data,47602870,0,0,0,0,502,918
ext data,47602880,0,0,0,0,651,1087
ext data,47602890,0,0,0,0,783,1084
ext data,47602900,0,0,0,0,779,1175
ext data,47602910,0,0,0,0,744,1238
ext data,47602920,0,0,0,0,712,1258
ext data,47602930,0,0,0,0,684,1190
ext data,47602940,0,0,0,0,687,1150
ext data,47602950,0,0,0,0,705,1094
ext data,47602960,0,0,0,0,707,1026
ext data,47602970,0,0,0,0,686,945
ext data,47602980,0,0,0,0,637,873
ext data,47602990,0,0,0,0,629,818
ext data,47603000,0,0,0,0,611,776
ext data,47603010,0,0,0,0,579,808
ext data,47603020,0,0,0,0,550,770
ext data,47603030,0,0,0,0,546,793
